,asin,product name,ratings,reviews,helpful,date,Unnamed: 6,target,text
1482,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",4,"

  Fits great. Will definitely buy more

",0,28-Jul-20,,p,"

  Fits great. Will definitely buy more

"
1483,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  These masks are the softest and most comfortable. They have a full face fit with no gaps. Just use the sizing chart when ordering to make sure you get the right fit. And they are very breathable while doing indoor or outdoor activities.

",0,10-Sep-20,,p,"

  These masks are the softest and most comfortable. They have a full face fit with no gaps. Just use the sizing chart when ordering to make sure you get the right fit. And they are very breathable while doing indoor or outdoor activities.

"
1484,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",1,"

  Very great product!

",0,5-Oct-20,,n,"

  Very great product!

"
1485,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  This has been my favorite mask of all the different brands I have bought.  Very comfortable and I can breathe through it.  I can even accidentally put in dryer and it doesn’t shrink.

",0,5-Sep-20,,p,"

  This has been my favorite mask of all the different brands I have bought.  Very comfortable and I can breathe through it.  I can even accidentally put in dryer and it doesn’t shrink.

"
1486,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  Perfect fit, very comfortable, highly recommended!

",0,16-Jul-20,,p,"

  Perfect fit, very comfortable, highly recommended!

"
1487,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  I should have done my homework.  Their is not a reinforced area across the bridge of the nose to seal the area.  With every exhale you get a momentary fogging of your glasses.  The cheap disposal masks have this.  Obviously disappointed.  The masks are now in my pile of last resort items.

",0,30-Sep-20,,p,"

  I should have done my homework.  Their is not a reinforced area across the bridge of the nose to seal the area.  With every exhale you get a momentary fogging of your glasses.  The cheap disposal masks have this.  Obviously disappointed.  The masks are now in my pile of last resort items.

"
1488,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  The mask came quickly and fits very well. I have a petite face and had a difficult time keeping mask on until I found these. I highly recommend this product.

",0,30-Jul-20,,p,"

  The mask came quickly and fits very well. I have a petite face and had a difficult time keeping mask on until I found these. I highly recommend this product.

"
1489,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  It's like they were custom made for me!

",0,31-Jul-20,,p,"

  It's like they were custom made for me!

"
1490,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  Package marked XL but masks are not marked with size. They are more like Medium in size not XL  They do not cover a mans face at nose and chin. Should have ordered Made in USA but this was a recommended product by Amazon. I see they are made in Vietnam. Not worth the price for skimpy cotton masks.

",0,7-Sep-20,,p,"

  Package marked XL but masks are not marked with size. They are more like Medium in size not XL  They do not cover a mans face at nose and chin. Should have ordered Made in USA but this was a recommended product by Amazon. I see they are made in Vietnam. Not worth the price for skimpy cotton masks.

"
1491,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  Finally a mask that is comfortable and fits a larger face shape! Exactly what I was needing and more!  Highly recommend

",0,20-Aug-20,,p,"

  Finally a mask that is comfortable and fits a larger face shape! Exactly what I was needing and more!  Highly recommend

"
1492,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  It is comfortable mask, but it collects a lot of lint when washing them. It also itches your mouth area a lot because of the lints, which is a bit annoying when using it. Otherwise, it does the job.

",0,1-Oct-20,,p,"

  It is comfortable mask, but it collects a lot of lint when washing them. It also itches your mouth area a lot because of the lints, which is a bit annoying when using it. Otherwise, it does the job.

"
1493,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  My husband is a big guy.  He needed an XL mask.  This one actually fits him, it's comfortable and fitted around the nose.  If you need an XL mask, this is a great option.

",0,18-Jul-20,,p,"

  My husband is a big guy.  He needed an XL mask.  This one actually fits him, it's comfortable and fitted around the nose.  If you need an XL mask, this is a great option.

"
1494,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  I'm not huge on writing public reviews but this product is absolutely phenomenal. They are very soft, extremely cool (i had no trouble wearing one in 102 degree sunset weather in Arizona), and look great. The dip in the cheek bone is a super nice touch for people with pronounced cheeks like me.

",0,16-Sep-20,,p,"

  I'm not huge on writing public reviews but this product is absolutely phenomenal. They are very soft, extremely cool (i had no trouble wearing one in 102 degree sunset weather in Arizona), and look great. The dip in the cheek bone is a super nice touch for people with pronounced cheeks like me.

"
1495,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",4,"

  Very comfortable

",0,5-Sep-20,,p,"

  Very comfortable

"
1496,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  Washed it and paint ran off.

",0,13-Jul-20,,p,"

  Washed it and paint ran off.

"
1497,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",1,"

  Lightweight and breathable! Doesn’t move off nose when speaking. Love them!

",0,28-Jul-20,,n,"

  Lightweight and breathable! Doesn’t move off nose when speaking. Love them!

"
1498,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  The mask is soft, washes well in cold water and fits to accurate size. It would benefit from having a wire nose piece to pinch tightly over the nose as my glasses fog up, and it tends to slip down when I'm talking. Otherwise, it's a comfortable mask.

",0,2-Sep-20,,p,"

  The mask is soft, washes well in cold water and fits to accurate size. It would benefit from having a wire nose piece to pinch tightly over the nose as my glasses fog up, and it tends to slip down when I'm talking. Otherwise, it's a comfortable mask.

"
1499,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  Perfecto, encontré el tamaño de mi comodidad

",0,3-Aug-20,,p,"

  Perfecto, encontré el tamaño de mi comodidad

"
1500,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",3,"

  My husband is so happy with these.He works 10 hour shifts and he says he feels great. He can breathe and they are very comfortable.

",0,22-Jul-20,,n,"

  My husband is so happy with these.He works 10 hour shifts and he says he feels great. He can breathe and they are very comfortable.

"
1501,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",4,"

  Perfect fit! My daughter and I both have small faces and this mask is a nice comfortable fit! I wear mine underneath the paper disposable mask for extra protection! Nice material and well made!

",0,2-Sep-20,,p,"

  Perfect fit! My daughter and I both have small faces and this mask is a nice comfortable fit! I wear mine underneath the paper disposable mask for extra protection! Nice material and well made!

"
1502,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",3,"

  Best masks I have bought so far!  Was looking for a larger mask and these are really nice.

",1,11-Jun-20,,n,"

  Best masks I have bought so far!  Was looking for a larger mask and these are really nice.

"
1503,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  A really nice mask. For me it is the size that makes it so good. Someone over 6'2"" can wear comfortly

",0,7-Jul-20,,p,"

  A really nice mask. For me it is the size that makes it so good. Someone over 6'2"" can wear comfortly

"
1504,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  Dr. George's Plaque Blast

",0,17-Jul-20,,p,"

  Dr. George's Plaque Blast

"
1505,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  Very comfy and keeps me protected.

",0,30-Jul-20,,p,"

  Very comfy and keeps me protected.

"
1506,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",2,"

  Came promptly, soft material.

",0,31-Jul-20,,n,"

  Came promptly, soft material.

"
1507,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  Hot. Can’t see these stopping any virus

",0,27-Jul-20,,p,"

  Hot. Can’t see these stopping any virus

"
1508,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",4,"

  I purchased several more because I liked them so much.  Gave some away to people who needed a better fitted mask!  Fits great, breathable, reusable, lightweight yet well made so I feel safe wearing it!  Thanks

",0,7-Jul-20,,p,"

  I purchased several more because I liked them so much.  Gave some away to people who needed a better fitted mask!  Fits great, breathable, reusable, lightweight yet well made so I feel safe wearing it!  Thanks

"
1509,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",5,"

  High quality masks. We bought a medium set of these for my teen daughter because standard one size adult Masks were too big for her, these fit perfectly. They do shrink a tiny bit when you wash them.

",0,4-Aug-20,,p,"

  High quality masks. We bought a medium set of these for my teen daughter because standard one size adult Masks were too big for her, these fit perfectly. They do shrink a tiny bit when you wash them.

"
1510,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",1,"

  These are very soft and lightweight. My son uses them daily for school. The company has great customer service, the size small was too small for him and they sent me the next size up even though Amazon showed out of stock.  I have already ordered a second batch, they work well for us!

",0,10-Oct-20,,n,"

  These are very soft and lightweight. My son uses them daily for school. The company has great customer service, the size small was too small for him and they sent me the next size up even though Amazon showed out of stock.  I have already ordered a second batch, they work well for us!

"
1511,B088C2WD5F,"EnerPlex Premium 3-Ply Reusable Face Mask - Breathable Comfort, Fully Machine Washable, Face Masks for Home Office Work Outdoors - LARGE (3-Pack)",2,"

  just what I wanted/

",0,25-Sep-20,,n,"

  just what I wanted/

"
